,정격전압(V)370~390,정격전류(A)52~82,최대전력(w),주파수지수 *10, 전자파지수(TG)  
2020-9-24 9:29,373.94 ,53.69 ,20077.22 ,2.00772E-05, 0.40309496 
2020-9-24 9:44,377.32 ,66.92 ,25249.11 ,2.52491E-05, 0.63751733 
2020-9-24 9:59,381.72 ,72.80 ,27789.34 ,2.77893E-05, 0.77224767 
2020-9-24 10:14,374.18 ,69.86 ,26140.55 ,2.61406E-05, 0.68332840 
2020-9-24 10:29,377.41 ,53.62 ,20237.75 ,2.02378E-05, 0.40956659 
2020-9-24 10:44,375.31 ,62.41 ,23421.36 ,2.34214E-05, 0.54856023 
2020-9-24 10:59,372.67 ,67.72 ,25238.56 ,2.52386E-05, 0.63698491 
2020-9-24 11:14,370.21 ,62.09 ,22986.21 ,2.29862E-05, 0.52836593 
2020-9-24 11:29,377.62 ,72.43 ,27349.76 ,2.73498E-05, 0.74800930 
2020-9-24 11:44,378.78 ,75.01 ,28412.64 ,2.84126E-05, 0.80727810 
2020-9-24 11:59,378.33 ,73.98 ,27988.10 ,2.79881E-05, 0.78333375 
2020-9-24 12:14,384.75 ,70.00 ,26932.09 ,2.69321E-05, 0.72533725 
2020-9-24 12:29,378.02 ,74.89 ,28308.77 ,2.83088E-05, 0.80138619 
2020-9-24 12:44,371.10 ,81.37 ,30194.40 ,3.01944E-05, 0.91170162 
2020-9-24 12:59,389.32 ,81.29 ,31648.46 ,3.16485E-05, 1.00162534 
2020-9-24 13:14,378.38 ,81.35 ,30781.91 ,3.07819E-05, 0.94752619 
2020-9-24 13:29,371.15 ,80.34 ,29818.52 ,2.98185E-05, 0.88914432 
2020-9-24 13:44,386.42 ,58.47 ,22592.50 ,2.25925E-05, 0.51042125 
2020-9-24 13:59,377.13 ,80.68 ,30425.69 ,3.04257E-05, 0.92572247 
2020-9-24 14:14,378.94 ,61.40 ,23268.90 ,2.32689E-05, 0.54144193 
2020-9-24 14:29,377.10 ,69.23 ,26107.00 ,2.61070E-05, 0.68157563 
2020-9-24 14:44,385.64 ,79.57 ,30685.08 ,3.06851E-05, 0.94157394 
2020-9-24 14:59,381.76 ,79.62 ,30394.06 ,3.03941E-05, 0.92379859 
2020-9-24 15:14,387.78 ,64.94 ,25182.85 ,2.51829E-05, 0.63417614 
2020-9-24 15:29,384.25 ,52.90 ,20326.72 ,2.03267E-05, 0.41317537 
2020-9-24 15:44,374.35 ,67.79 ,25375.96 ,2.53760E-05, 0.64393958 
2020-9-24 15:59,378.84 ,54.33 ,20580.57 ,2.05806E-05, 0.42355987 
2020-9-24 16:14,376.64 ,53.83 ,20275.39 ,2.02754E-05, 0.41109138 
2020-9-24 16:29,376.01 ,71.24 ,26785.37 ,2.67854E-05, 0.71745595 
2020-9-24 16:44,375.21 ,52.35 ,19644.22 ,1.96442E-05, 0.38589539 
2020-9-24 16:59,389.75 ,55.51 ,21635.10 ,2.16351E-05, 0.46807777 
2020-9-24 17:14,379.95 ,74.44 ,28283.18 ,2.82832E-05, 0.79993830 
2020-9-24 17:29,386.71 ,73.91 ,28581.42 ,2.85814E-05, 0.81689732 
2020-9-24 17:44,378.46 ,60.22 ,22792.53 ,2.27925E-05, 0.51949924 
2020-9-24 17:59,383.97 ,78.22 ,30034.75 ,3.00347E-05, 0.90208599 
2020-9-24 18:14,379.46 ,63.64 ,24148.77 ,2.41488E-05, 0.58316294 
2020-9-24 18:29,384.52 ,55.89 ,21490.34 ,2.14903E-05, 0.46183468 
2020-9-24 18:44,382.39 ,67.36 ,25756.04 ,2.57560E-05, 0.66337385 
2020-9-24 18:59,382.56 ,57.13 ,21854.51 ,2.18545E-05, 0.47761967 
2020-9-24 19:14,387.14 ,63.96 ,24761.02 ,2.47610E-05, 0.61310815 
2020-9-24 19:29,385.60 ,75.00 ,28920.93 ,2.89209E-05, 0.83642004 
2020-9-24 19:44,374.84 ,81.21 ,30442.40 ,3.04424E-05, 0.92673982 
2020-9-24 19:59,372.27 ,63.18 ,23518.34 ,2.35183E-05, 0.55311214 
2020-9-24 20:14,370.29 ,71.28 ,26393.79 ,2.63938E-05, 0.69663215 
2020-9-24 20:29,385.20 ,69.02 ,26585.52 ,2.65855E-05, 0.70678997 
2020-9-24 20:44,384.44 ,57.55 ,22122.82 ,2.21228E-05, 0.48941932 
2020-9-24 20:59,374.32 ,65.90 ,24668.05 ,2.46680E-05, 0.60851250 
2020-9-24 21:14,386.33 ,80.68 ,31170.84 ,3.11708E-05, 0.97162106 
2020-9-24 21:29,378.52 ,78.46 ,29699.99 ,2.97000E-05, 0.88208963 
2020-9-24 21:44,386.79 ,57.29 ,22160.24 ,2.21602E-05, 0.49107619 
2020-9-24 21:59,389.32 ,80.77 ,31447.05 ,3.14470E-05, 0.98891691 
2020-9-24 22:14,383.94 ,80.14 ,30767.39 ,3.07674E-05, 0.94663222 
2020-9-24 22:29,386.75 ,71.30 ,27574.53 ,2.75745E-05, 0.76035479 
2020-9-24 22:44,380.13 ,52.32 ,19887.29 ,1.98873E-05, 0.39550445 
2020-9-24 22:59,382.00 ,81.59 ,31167.63 ,3.11676E-05, 0.97142095 
2020-9-24 23:14,377.42 ,64.15 ,24211.53 ,2.42115E-05, 0.58619809 
2020-9-24 23:29,382.68 ,73.69 ,28199.61 ,2.81996E-05, 0.79521773 
2020-9-24 23:44,376.89 ,53.69 ,20234.69 ,2.02347E-05, 0.40944254 
2020-9-24 23:59,380.55 ,61.19 ,23284.91 ,2.32849E-05, 0.54218706 
2020-9-25 0:14,374.87 ,79.50 ,29802.57 ,2.98026E-05, 0.88819304 
2020-9-25 0:29,372.28 ,75.36 ,28054.62 ,2.80546E-05, 0.78706195 
2020-9-25 0:44,373.80 ,57.00 ,21306.71 ,2.13067E-05, 0.45397593 
2020-9-25 0:59,374.52 ,54.33 ,20349.48 ,2.03495E-05, 0.41410143 
2020-9-25 1:14,386.48 ,66.97 ,25883.86 ,2.58839E-05, 0.66997444 
2020-9-25 1:29,387.10 ,77.22 ,29893.04 ,2.98930E-05, 0.89359413 
2020-9-25 1:44,383.67 ,63.97 ,24543.22 ,2.45432E-05, 0.60236981 
2020-9-25 1:59,380.53 ,58.87 ,22401.45 ,2.24014E-05, 0.50182492 
2020-9-25 2:14,384.01 ,80.99 ,31102.80 ,3.11028E-05, 0.96738410 
2020-9-25 2:29,386.21 ,80.55 ,31109.66 ,3.11097E-05, 0.96781115 
2020-9-25 2:44,375.06 ,78.34 ,29383.66 ,2.93837E-05, 0.86339960 
2020-9-25 2:59,383.57 ,72.11 ,27658.63 ,2.76586E-05, 0.76499955 
2020-9-25 3:14,385.58 ,70.39 ,27141.06 ,2.71411E-05, 0.73663692 
2020-9-25 3:29,379.16 ,72.58 ,27519.97 ,2.75200E-05, 0.75734892 
2020-9-25 3:44,376.93 ,67.98 ,25622.36 ,2.56224E-05, 0.65650528 
2020-9-25 3:59,380.71 ,79.49 ,30262.39 ,3.02624E-05, 0.91581201 
2020-9-25 4:14,377.51 ,79.80 ,30124.16 ,3.01242E-05, 0.90746491 
2020-9-25 4:29,387.95 ,71.89 ,27889.92 ,2.78899E-05, 0.77784790 
2020-9-25 4:44,371.41 ,70.85 ,26313.67 ,2.63137E-05, 0.69240947 
2020-9-25 4:59,376.58 ,64.63 ,24337.42 ,2.43374E-05, 0.59230993 
2020-9-25 5:14,373.17 ,52.05 ,19423.63 ,1.94236E-05, 0.37727739 
2020-9-25 5:29,377.96 ,53.40 ,20181.33 ,2.01813E-05, 0.40728622 
2020-9-25 5:44,370.35 ,75.77 ,28059.65 ,2.80596E-05, 0.78734378 
2020-9-25 5:59,374.31 ,66.25 ,24799.53 ,2.47995E-05, 0.61501693 
2020-9-25 6:14,371.78 ,79.82 ,29676.93 ,2.96769E-05, 0.88072031 
2020-9-25 6:29,379.76 ,66.72 ,25338.44 ,2.53384E-05, 0.64203670 
2020-9-25 6:44,370.52 ,63.84 ,23655.77 ,2.36558E-05, 0.55959524 
2020-9-25 6:59,383.64 ,80.96 ,31058.54 ,3.10585E-05, 0.96463318 
2020-9-25 7:14,372.99 ,78.76 ,29376.28 ,2.93763E-05, 0.86296606 
2020-9-25 7:29,379.42 ,66.62 ,25274.96 ,2.52750E-05, 0.63882343 
2020-9-25 7:44,387.85 ,70.16 ,27212.36 ,2.72124E-05, 0.74051247 
2020-9-25 7:59,380.08 ,60.81 ,23111.50 ,2.31115E-05, 0.53414138 
2020-9-25 8:14,370.05 ,53.13 ,19660.00 ,1.96600E-05, 0.38651578 
2020-9-25 8:29,383.11 ,55.78 ,21368.46 ,2.13685E-05, 0.45661117 
2020-9-25 8:44,380.47 ,55.45 ,21096.93 ,2.10969E-05, 0.44508055 
2020-9-25 8:59,371.47 ,53.10 ,19724.70 ,1.97247E-05, 0.38906384 
2020-9-25 9:14,380.32 ,71.15 ,27058.96 ,2.70590E-05, 0.73218711 
2020-9-25 9:29,371.15 ,73.05 ,27113.05 ,2.71131E-05, 0.73511755 
2020-9-25 9:44,376.31 ,75.73 ,28496.10 ,2.84961E-05, 0.81202763 
2020-9-25 9:59,384.86 ,81.33 ,31298.74 ,3.12987E-05, 0.97961085 
2020-9-25 10:14,374.29 ,76.33 ,28569.68 ,2.85697E-05, 0.81622684 
2020-9-25 10:29,371.96 ,55.15 ,20512.36 ,2.05124E-05, 0.42075679 
2020-9-25 10:44,382.20 ,64.38 ,24606.37 ,2.46064E-05, 0.60547325 
2020-9-25 10:59,389.01 ,54.27 ,21113.37 ,2.11134E-05, 0.44577429 
2020-9-25 11:14,387.11 ,60.55 ,23441.19 ,2.34412E-05, 0.54948937 
2020-9-25 11:29,389.64 ,81.92 ,31919.37 ,3.19194E-05, 1.01884605 
2020-9-25 11:44,388.78 ,56.53 ,21978.18 ,2.19782E-05, 0.48304053 
2020-9-25 11:59,373.69 ,78.31 ,29263.23 ,2.92632E-05, 0.85633646 
2020-9-25 12:14,370.30 ,73.92 ,27373.46 ,2.73735E-05, 0.74930629 
2020-9-25 12:29,370.12 ,64.04 ,23702.16 ,2.37022E-05, 0.56179220 
2020-9-25 12:44,370.83 ,54.78 ,20314.14 ,2.03141E-05, 0.41266436 
2020-9-25 12:59,379.32 ,59.76 ,22669.58 ,2.26696E-05, 0.51390977 
2020-9-25 13:14,375.85 ,76.22 ,28648.69 ,2.86487E-05, 0.82074726 
2020-9-25 13:29,388.79 ,52.61 ,20454.40 ,2.04544E-05, 0.41838241 
2020-9-25 13:44,380.65 ,74.71 ,28436.75 ,2.84367E-05, 0.80864858 
2020-9-25 13:59,375.09 ,53.76 ,20162.91 ,2.01629E-05, 0.40654290 
2020-9-25 14:14,380.31 ,52.71 ,20047.19 ,2.00472E-05, 0.40188993 
2020-9-25 14:29,376.09 ,72.38 ,27221.01 ,2.72210E-05, 0.74098316 
2020-9-25 14:44,376.52 ,67.58 ,25447.29 ,2.54473E-05, 0.64756432 
2020-9-25 14:59,387.55 ,59.70 ,23135.47 ,2.31355E-05, 0.53524982 
2020-9-25 15:14,373.83 ,54.69 ,20445.14 ,2.04451E-05, 0.41800369 
2020-9-25 15:29,386.69 ,62.47 ,24157.12 ,2.41571E-05, 0.58356669 
2020-9-25 15:44,375.19 ,79.43 ,29802.82 ,2.98028E-05, 0.88820817 
2020-9-25 15:59,374.80 ,69.58 ,26078.50 ,2.60785E-05, 0.68008798 
2020-9-25 16:14,381.14 ,79.37 ,30250.48 ,3.02505E-05, 0.91509154 
2020-9-25 16:29,387.31 ,70.83 ,27433.97 ,2.74340E-05, 0.75262292 
2020-9-25 16:44,375.16 ,68.15 ,25565.46 ,2.55655E-05, 0.65359250 
2020-9-25 16:59,388.12 ,56.22 ,21822.17 ,2.18222E-05, 0.47620719 
2020-9-25 17:14,386.73 ,69.21 ,26766.89 ,2.67669E-05, 0.71646647 
2020-9-25 17:29,371.95 ,81.53 ,30325.98 ,3.03260E-05, 0.91966487 
2020-9-25 17:44,381.66 ,81.65 ,31162.62 ,3.11626E-05, 0.97110909 
2020-9-25 17:59,378.80 ,75.49 ,28597.21 ,2.85972E-05, 0.81780020 
2020-9-25 18:14,382.04 ,70.55 ,26954.49 ,2.69545E-05, 0.72654436 
2020-9-25 18:29,384.06 ,54.80 ,21046.75 ,2.10467E-05, 0.44296548 
2020-9-25 18:44,383.88 ,58.91 ,22614.72 ,2.26147E-05, 0.51142569 
2020-9-25 18:59,375.50 ,64.78 ,24324.99 ,2.43250E-05, 0.59170498 
2020-9-25 19:14,382.67 ,76.89 ,29422.08 ,2.94221E-05, 0.86565863 
2020-9-25 19:29,370.81 ,63.30 ,23471.78 ,2.34718E-05, 0.55092430 
2020-9-25 19:44,385.66 ,64.81 ,24993.17 ,2.49932E-05, 0.62465876 
2020-9-25 19:59,370.97 ,75.13 ,27872.11 ,2.78721E-05, 0.77685479 
2020-9-25 20:14,386.09 ,54.59 ,21078.10 ,2.10781E-05, 0.44428639 
2020-9-25 20:29,384.29 ,68.16 ,26194.96 ,2.61950E-05, 0.68617615 
2020-9-25 20:44,375.21 ,53.30 ,19997.37 ,1.99974E-05, 0.39989484 
2020-9-25 20:59,380.56 ,71.06 ,27043.21 ,2.70432E-05, 0.73133525 
2020-9-25 21:14,381.21 ,78.68 ,29993.29 ,2.99933E-05, 0.89959719 
2020-9-25 21:29,389.84 ,64.77 ,25248.90 ,2.52489E-05, 0.63750676 
2020-9-25 21:44,386.47 ,54.03 ,20881.27 ,2.08813E-05, 0.43602757 
2020-9-25 21:59,373.90 ,61.50 ,22996.42 ,2.29964E-05, 0.52883530 
2020-9-25 22:14,373.24 ,70.11 ,26167.41 ,2.61674E-05, 0.68473322 
2020-9-25 22:29,375.30 ,66.90 ,25107.42 ,2.51074E-05, 0.63038255 
2020-9-25 22:44,383.44 ,55.75 ,21377.66 ,2.13777E-05, 0.45700456 
2020-9-25 22:59,371.86 ,60.74 ,22587.42 ,2.25874E-05, 0.51019132 
2020-9-25 23:14,381.60 ,64.86 ,24749.85 ,2.47498E-05, 0.61255496 
2020-9-25 23:29,385.83 ,64.55 ,24903.81 ,2.49038E-05, 0.62019989 
2020-9-25 23:44,376.81 ,67.69 ,25506.52 ,2.55065E-05, 0.65058238 
2020-9-25 23:59,383.52 ,81.78 ,31364.84 ,3.13648E-05, 0.98375343 
2020-9-26 0:14,386.95 ,52.03 ,20132.59 ,2.01326E-05, 0.40532110 
2020-9-26 0:29,373.82 ,68.02 ,25428.06 ,2.54281E-05, 0.64658623 
2020-9-26 0:44,375.56 ,54.83 ,20591.96 ,2.05920E-05, 0.42402877 
2020-9-26 0:59,371.20 ,76.91 ,28549.12 ,2.85491E-05, 0.81505244 
2020-9-26 1:14,386.54 ,60.51 ,23389.93 ,2.33899E-05, 0.54708888 
2020-9-26 1:29,381.83 ,54.38 ,20762.15 ,2.07622E-05, 0.43106702 
2020-9-26 1:44,383.41 ,54.46 ,20880.88 ,2.08809E-05, 0.43601105 
2020-9-26 1:59,372.98 ,69.43 ,25895.76 ,2.58958E-05, 0.67059025 
2020-9-26 2:14,381.69 ,52.88 ,20182.87 ,2.01829E-05, 0.40734839 
2020-9-26 2:29,372.55 ,52.31 ,19488.27 ,1.94883E-05, 0.37979255 
2020-9-26 2:44,386.46 ,78.75 ,30433.82 ,3.04338E-05, 0.92621723 
2020-9-26 2:59,375.22 ,67.14 ,25191.93 ,2.51919E-05, 0.63463347 
2020-9-26 3:14,370.79 ,56.08 ,20793.51 ,2.07935E-05, 0.43237026 
2020-9-26 3:29,370.04 ,71.70 ,26531.99 ,2.65320E-05, 0.70394636 
2020-9-26 3:44,374.98 ,75.97 ,28487.70 ,2.84877E-05, 0.81154908 
2020-9-26 3:59,375.38 ,63.77 ,23936.67 ,2.39367E-05, 0.57296424 
2020-9-26 4:14,388.98 ,57.14 ,22226.65 ,2.22266E-05, 0.49402386 
2020-9-26 4:29,382.74 ,67.76 ,25934.42 ,2.59344E-05, 0.67259429 
2020-9-26 4:44,381.13 ,67.30 ,25649.53 ,2.56495E-05, 0.65789827 
2020-9-26 4:59,382.30 ,72.94 ,27883.82 ,2.78838E-05, 0.77750743 
2020-9-26 5:14,384.31 ,80.62 ,30985.00 ,3.09850E-05, 0.96007034 
2020-9-26 5:29,380.13 ,77.51 ,29464.34 ,2.94643E-05, 0.86814719 
2020-9-26 5:44,389.57 ,67.60 ,26334.88 ,2.63349E-05, 0.69352581 
2020-9-26 5:59,383.28 ,67.41 ,25837.45 ,2.58374E-05, 0.66757378 
2020-9-26 6:14,382.25 ,57.77 ,22080.83 ,2.20808E-05, 0.48756287 
2020-9-26 6:29,373.24 ,69.57 ,25966.37 ,2.59664E-05, 0.67425241 
2020-9-26 6:44,380.65 ,53.58 ,20393.63 ,2.03936E-05, 0.41590010 
2020-9-26 6:59,379.45 ,52.49 ,19915.44 ,1.99154E-05, 0.39662459 
2020-9-26 7:14,380.85 ,66.24 ,25228.17 ,2.52282E-05, 0.63646076 
2020-9-26 7:29,378.18 ,59.61 ,22544.93 ,2.25449E-05, 0.50827395 
2020-9-26 7:44,376.91 ,61.08 ,23020.88 ,2.30209E-05, 0.52996105 
2020-9-26 7:59,386.93 ,66.45 ,25711.52 ,2.57115E-05, 0.66108214 
2020-9-26 8:14,372.81 ,56.67 ,21127.77 ,2.11278E-05, 0.44638274 
2020-9-26 8:29,383.94 ,56.48 ,21686.24 ,2.16862E-05, 0.47029317 
2020-9-26 8:44,372.12 ,72.39 ,26937.57 ,2.69376E-05, 0.72563265 
2020-9-26 8:59,377.32 ,61.00 ,23016.34 ,2.30163E-05, 0.52975179 
2020-9-26 9:14,382.40 ,70.77 ,27063.45 ,2.70634E-05, 0.73243019 
2020-9-26 9:29,374.17 ,65.41 ,24475.13 ,2.44751E-05, 0.59903185 
2020-9-26 9:44,371.06 ,57.22 ,21230.97 ,2.12310E-05, 0.45075421 
2020-9-26 9:59,371.48 ,59.77 ,22204.66 ,2.22047E-05, 0.49304705 
2020-9-26 10:14,371.01 ,71.56 ,26550.27 ,2.65503E-05, 0.70491705 
2020-9-26 10:29,377.40 ,76.07 ,28708.19 ,2.87082E-05, 0.82416046 
2020-9-26 10:44,381.68 ,52.78 ,20144.77 ,2.01448E-05, 0.40581176 
2020-9-26 10:59,381.04 ,68.89 ,26250.95 ,2.62509E-05, 0.68911233 
2020-9-26 11:14,386.26 ,78.38 ,30276.39 ,3.02764E-05, 0.91665952 
2020-9-26 11:29,382.67 ,71.40 ,27321.62 ,2.73216E-05, 0.74647075 
2020-9-26 11:44,386.46 ,53.72 ,20762.26 ,2.07623E-05, 0.43107139 
2020-9-26 11:59,376.23 ,53.57 ,20154.57 ,2.01546E-05, 0.40620678 
2020-9-26 12:14,388.95 ,75.67 ,29430.72 ,2.94307E-05, 0.86616736 
2020-9-26 12:29,375.05 ,57.95 ,21733.50 ,2.17335E-05, 0.47234507 
2020-9-26 12:44,378.49 ,53.12 ,20106.33 ,2.01063E-05, 0.40426465 
2020-9-26 12:59,387.27 ,63.62 ,24636.91 ,2.46369E-05, 0.60697716 
2020-9-26 13:14,370.17 ,69.09 ,25573.44 ,2.55734E-05, 0.65400072 
2020-9-26 13:29,386.16 ,63.85 ,24654.74 ,2.46547E-05, 0.60785611 
2020-9-26 13:44,379.34 ,66.37 ,25177.06 ,2.51771E-05, 0.63388442 
2020-9-26 13:59,381.00 ,57.84 ,22037.14 ,2.20371E-05, 0.48563542 
2020-9-26 14:14,383.54 ,78.06 ,29939.17 ,2.99392E-05, 0.89635386 
2020-9-26 14:29,378.72 ,69.78 ,26425.84 ,2.64258E-05, 0.69832515 
2020-9-26 14:44,370.27 ,79.22 ,29331.30 ,2.93313E-05, 0.86032520 
2020-9-26 14:59,377.88 ,57.25 ,21633.11 ,2.16331E-05, 0.46799151 
2020-9-26 15:14,378.70 ,63.23 ,23943.88 ,2.39439E-05, 0.57330924 
2020-9-26 15:29,379.72 ,68.03 ,25831.67 ,2.58317E-05, 0.66727521 
2020-9-26 15:44,372.51 ,52.88 ,19699.41 ,1.96994E-05, 0.38806689 
2020-9-26 15:59,376.39 ,70.35 ,26478.69 ,2.64787E-05, 0.70112093 
2020-9-26 16:14,385.18 ,57.51 ,22152.63 ,2.21526E-05, 0.49073915 
2020-9-26 16:29,385.50 ,53.96 ,20803.09 ,2.08031E-05, 0.43276844 
2020-9-26 16:44,384.26 ,61.97 ,23814.42 ,2.38144E-05, 0.56712647 
2020-9-26 16:59,372.97 ,65.76 ,24527.57 ,2.45276E-05, 0.60160155 
2020-9-26 17:14,383.90 ,53.30 ,20461.73 ,2.04617E-05, 0.41868250 
2020-9-26 17:29,384.15 ,57.84 ,22220.12 ,2.22201E-05, 0.49373373 
2020-9-26 17:44,375.42 ,62.33 ,23398.73 ,2.33987E-05, 0.54750047 
2020-9-26 17:59,385.34 ,75.62 ,29139.96 ,2.91400E-05, 0.84913700 
2020-9-26 18:14,376.93 ,69.97 ,26372.09 ,2.63721E-05, 0.69548721 
2020-9-26 18:29,389.57 ,55.84 ,21754.93 ,2.17549E-05, 0.47327719 
2020-9-26 18:44,372.13 ,64.97 ,24175.37 ,2.41754E-05, 0.58444864 
2020-9-26 18:59,380.67 ,73.79 ,28089.65 ,2.80897E-05, 0.78902867 
2020-9-26 19:14,373.35 ,58.63 ,21890.08 ,2.18901E-05, 0.47917579 
2020-9-26 19:29,379.93 ,77.12 ,29300.14 ,2.93001E-05, 0.85849818 
2020-9-26 19:44,383.08 ,78.24 ,29973.49 ,2.99735E-05, 0.89840988 
2020-9-26 19:59,385.38 ,78.21 ,30139.76 ,3.01398E-05, 0.90840518 
2020-9-26 20:14,374.66 ,71.32 ,26722.56 ,2.67226E-05, 0.71409504 
2020-9-26 20:29,383.92 ,79.76 ,30621.72 ,3.06217E-05, 0.93768947 
2020-9-26 20:44,389.50 ,55.60 ,21658.16 ,2.16582E-05, 0.46907586 
2020-9-26 20:59,383.51 ,57.43 ,22023.41 ,2.20234E-05, 0.48503057 
2020-9-26 21:14,383.61 ,54.91 ,21063.94 ,2.10639E-05, 0.44368944 
2020-9-26 21:29,382.80 ,73.53 ,28148.02 ,2.81480E-05, 0.79231083 
2020-9-26 21:44,384.71 ,59.04 ,22712.17 ,2.27122E-05, 0.51584264 
2020-9-26 21:59,388.28 ,60.42 ,23460.85 ,2.34608E-05, 0.55041146 
2020-9-26 22:14,384.00 ,81.53 ,31307.69 ,3.13077E-05, 0.98017128 
2020-9-26 22:29,371.14 ,71.66 ,26596.78 ,2.65968E-05, 0.70738886 
2020-9-26 22:44,384.37 ,56.68 ,21785.47 ,2.17855E-05, 0.47460659 
2020-9-26 22:59,374.36 ,76.84 ,28764.68 ,2.87647E-05, 0.82740658 
2020-9-26 23:14,385.78 ,57.89 ,22332.51 ,2.23325E-05, 0.49874113 
2020-9-26 23:29,384.90 ,79.66 ,30662.92 ,3.06629E-05, 0.94021496 
2020-9-26 23:44,376.83 ,69.57 ,26217.76 ,2.62178E-05, 0.68737107 
2020-9-26 23:59,370.78 ,59.69 ,22131.49 ,2.21315E-05, 0.48980274 
2020-9-27 0:14,379.83 ,69.87 ,26539.12 ,2.65391E-05, 0.70432472 
2020-9-27 0:29,379.41 ,80.98 ,30722.71 ,3.07227E-05, 0.94388505 
2020-9-27 0:44,383.84 ,62.39 ,23947.05 ,2.39470E-05, 0.57346105 
2020-9-27 0:59,371.00 ,76.78 ,28483.83 ,2.84838E-05, 0.81132857 
2020-9-27 1:14,379.26 ,57.37 ,21758.80 ,2.17588E-05, 0.47344529 
2020-9-27 1:29,384.56 ,75.54 ,29051.10 ,2.90511E-05, 0.84396629 
2020-9-27 1:44,378.39 ,58.44 ,22113.22 ,2.21132E-05, 0.48899448 
2020-9-27 1:59,376.21 ,64.00 ,24076.41 ,2.40764E-05, 0.57967336 
2020-9-27 2:14,371.29 ,70.17 ,26052.89 ,2.60529E-05, 0.67875324 
2020-9-27 2:29,381.95 ,59.71 ,22804.72 ,2.28047E-05, 0.52005522 
2020-9-27 2:44,376.66 ,54.94 ,20691.81 ,2.06918E-05, 0.42815114 
2020-9-27 2:59,381.28 ,52.47 ,20005.93 ,2.00059E-05, 0.40023714 
2020-9-27 3:14,379.97 ,61.64 ,23419.60 ,2.34196E-05, 0.54847747 
2020-9-27 3:29,371.28 ,81.73 ,30343.71 ,3.03437E-05, 0.92074087 
2020-9-27 3:44,386.36 ,61.53 ,23773.96 ,2.37740E-05, 0.56520100 
2020-9-27 3:59,373.31 ,70.05 ,26150.80 ,2.61508E-05, 0.68386434 
2020-9-27 4:14,382.68 ,67.55 ,25848.79 ,2.58488E-05, 0.66815978 
2020-9-27 4:29,376.77 ,52.68 ,19848.75 ,1.98487E-05, 0.39397281 
2020-9-27 4:44,374.00 ,54.58 ,20413.97 ,2.04140E-05, 0.41673023 
2020-9-27 4:59,376.34 ,64.57 ,24300.96 ,2.43010E-05, 0.59053657 
2020-9-27 5:14,380.01 ,56.04 ,21296.59 ,2.12966E-05, 0.45354482 
2020-9-27 5:29,385.06 ,60.55 ,23317.14 ,2.33171E-05, 0.54368887 
2020-9-27 5:44,375.58 ,71.07 ,26690.59 ,2.66906E-05, 0.71238772 
2020-9-27 5:59,387.06 ,80.26 ,31065.21 ,3.10652E-05, 0.96504732 
2020-9-27 6:14,389.19 ,58.74 ,22861.31 ,2.28613E-05, 0.52263942 
2020-9-27 6:29,377.26 ,54.66 ,20620.33 ,2.06203E-05, 0.42519800 
2020-9-27 6:44,375.53 ,66.39 ,24932.57 ,2.49326E-05, 0.62163306 
2020-9-27 6:59,382.41 ,78.82 ,30142.28 ,3.01423E-05, 0.90855706 
2020-9-27 7:14,385.78 ,60.82 ,23463.35 ,2.34634E-05, 0.55052897 
2020-9-27 7:29,388.75 ,68.73 ,26720.95 ,2.67210E-05, 0.71400933 
2020-9-27 7:44,387.70 ,72.58 ,28140.79 ,2.81408E-05, 0.79190411 
2020-9-27 7:59,388.39 ,72.30 ,28079.16 ,2.80792E-05, 0.78843911 
2020-9-27 8:14,375.50 ,54.47 ,20454.69 ,2.04547E-05, 0.41839441 
2020-9-27 8:29,381.24 ,68.66 ,26175.66 ,2.61757E-05, 0.68516526 
2020-9-27 8:44,387.42 ,63.21 ,24486.85 ,2.44868E-05, 0.59960570 
2020-9-27 8:59,373.92 ,76.17 ,28481.18 ,2.84812E-05, 0.81117770 
2020-9-27 9:14,387.65 ,64.04 ,24824.48 ,2.48245E-05, 0.61625500 
2020-9-27 9:29,375.16 ,68.54 ,25713.65 ,2.57137E-05, 0.66119185 
2020-9-27 9:44,382.75 ,61.14 ,23401.80 ,2.34018E-05, 0.54764424 
2020-9-27 9:59,373.70 ,57.60 ,21526.79 ,2.15268E-05, 0.46340288 
2020-9-27 10:14,385.19 ,59.70 ,22997.38 ,2.29974E-05, 0.52887943 
2020-9-27 10:29,374.54 ,68.42 ,25624.37 ,2.56244E-05, 0.65660815 
2020-9-27 10:44,374.93 ,74.87 ,28071.64 ,2.80716E-05, 0.78801722 
2020-9-27 10:59,375.80 ,53.12 ,19963.19 ,1.99632E-05, 0.39852915 
2020-9-27 11:14,376.55 ,59.55 ,22424.67 ,2.24247E-05, 0.50286568 
2020-9-27 11:29,374.29 ,66.19 ,24775.24 ,2.47752E-05, 0.61381275 
2020-9-27 11:44,378.99 ,65.52 ,24832.42 ,2.48324E-05, 0.61664884 
2020-9-27 11:59,385.17 ,54.80 ,21108.66 ,2.11087E-05, 0.44557553 
2020-9-27 12:14,378.28 ,66.98 ,25336.95 ,2.53369E-05, 0.64196092 
2020-9-27 12:29,370.31 ,81.09 ,30029.55 ,3.00295E-05, 0.90177368 
2020-9-27 12:44,378.10 ,63.77 ,24112.94 ,2.41129E-05, 0.58143385 
2020-9-27 12:59,377.80 ,71.02 ,26832.17 ,2.68322E-05, 0.71996515 
