, 형태소,  의미형태,구분신뢰도, 자연어 수,전자파 지수10,전자파(TG),AI 쳇봇 기계학습효율*100%
2020-7-14 16:59, 227.13 , 4.61 , 0.83 , 871.90 , 0.87 , 0.87 , 87.19 
2020-7-14 17:14, 230.67 , 1.79 , 0.89 , 366.42 , 0.37 , 0.37 , 36.64 
2020-7-14 17:29, 203.00 , 8.32 , 0.95 ," 1,602.01 ", 1.60 , 1.60 , 160.20 
2020-7-14 17:44, 232.41 , 2.93 , 0.89 , 602.54 , 0.60 , 0.60 , 60.25 
2020-7-14 17:59, 202.04 , 5.22 , 0.89 , 937.91 , 0.94 , 0.94 , 93.79 
2020-7-14 18:14, 216.83 , 5.34 , 0.85 , 986.35 , 0.99 , 0.99 , 98.64 
2020-7-14 18:29, 232.94 , 6.25 , 0.95 ," 1,381.41 ", 1.38 , 1.38 , 138.14 
2020-7-14 18:44, 209.90 , 3.34 , 0.95 , 663.89 , 0.66 , 0.66 , 66.39 
2020-7-14 18:59, 227.30 , 7.83 , 0.83 ," 1,470.94 ", 1.47 , 1.47 , 147.09 
2020-7-14 19:14, 233.83 , 1.09 , 0.93 , 237.27 , 0.24 , 0.24 , 23.73 
2020-7-14 19:29, 206.89 , 9.86 , 0.86 ," 1,763.06 ", 1.76 , 1.76 , 176.31 
2020-7-14 19:44, 207.33 , 9.33 , 0.83 ," 1,603.60 ", 1.60 , 1.60 , 160.36 
2020-7-14 19:59, 216.37 , 7.91 , 0.83 ," 1,423.05 ", 1.42 , 1.42 , 142.31 
2020-7-14 20:14, 233.77 , 6.73 , 0.94 ," 1,486.19 ", 1.49 , 1.49 , 148.62 
2020-7-14 20:29, 211.92 , 6.71 , 0.86 ," 1,217.81 ", 1.22 , 1.22 , 121.78 
2020-7-14 20:44, 206.07 , 9.85 , 0.90 ," 1,823.78 ", 1.82 , 1.82 , 182.38 
2020-7-14 20:59, 208.34 , 5.14 , 0.82 , 881.63 , 0.88 , 0.88 , 88.16 
2020-7-14 21:14, 224.68 , 3.21 , 0.84 , 604.29 , 0.60 , 0.60 , 60.43 
2020-7-14 21:29, 208.60 , 6.24 , 0.95 ," 1,233.31 ", 1.23 , 1.23 , 123.33 
2020-7-14 21:44, 232.16 , 6.45 , 0.90 ," 1,349.22 ", 1.35 , 1.35 , 134.92 
2020-7-14 21:59, 215.51 , 3.16 , 0.90 , 609.88 , 0.61 , 0.61 , 60.99 
2020-7-14 22:14, 217.23 , 4.52 , 0.86 , 839.25 , 0.84 , 0.84 , 83.92 
2020-7-14 22:29, 200.16 , 6.57 , 0.94 ," 1,243.45 ", 1.24 , 1.24 , 124.34 
2020-7-14 22:44, 209.02 , 1.14 , 0.88 , 210.17 , 0.21 , 0.21 , 21.02 
2020-7-14 22:59, 202.27 , 4.48 , 0.82 , 740.90 , 0.74 , 0.74 , 74.09 
2020-7-14 23:14, 211.50 , 6.44 , 0.84 ," 1,141.84 ", 1.14 , 1.14 , 114.18 
2020-7-14 23:29, 207.29 , 2.81 , 0.89 , 521.31 , 0.52 , 0.52 , 52.13 
2020-7-14 23:44, 221.43 , 2.01 , 0.81 , 359.73 , 0.36 , 0.36 , 35.97 
2020-7-14 23:59, 216.95 , 5.90 , 0.92 ," 1,181.27 ", 1.18 , 1.18 , 118.13 
2020-7-15 0:14, 211.92 , 9.60 , 0.88 ," 1,783.94 ", 1.78 , 1.78 , 178.39 
2020-7-15 0:29, 223.82 , 3.64 , 0.82 , 670.44 , 0.67 , 0.67 , 67.04 
2020-7-15 0:44, 207.93 , 3.23 , 0.87 , 585.33 , 0.59 , 0.59 , 58.53 
2020-7-15 0:59, 226.93 , 3.08 , 0.87 , 608.49 , 0.61 , 0.61 , 60.85 
2020-7-15 1:14, 238.89 , 1.58 , 0.90 , 341.09 , 0.34 , 0.34 , 34.11 
2020-7-15 1:29, 209.42 , 1.40 , 0.83 , 243.55 , 0.24 , 0.24 , 24.35 
2020-7-15 1:44, 214.90 , 7.09 , 0.91 ," 1,386.16 ", 1.39 , 1.39 , 138.62 
2020-7-15 1:59, 221.28 , 7.92 , 0.88 ," 1,550.17 ", 1.55 , 1.55 , 155.02 
2020-7-15 2:14, 222.59 , 4.14 , 0.81 , 745.99 , 0.75 , 0.75 , 74.60 
2020-7-15 2:29, 230.40 , 4.56 , 0.92 , 970.82 , 0.97 , 0.97 , 97.08 
2020-7-15 2:44, 231.72 , 5.68 , 0.90 ," 1,182.98 ", 1.18 , 1.18 , 118.30 
2020-7-15 2:59, 212.49 , 8.69 , 0.83 ," 1,524.66 ", 1.52 , 1.52 , 152.47 
2020-7-15 3:14, 234.13 , 5.48 , 0.82 ," 1,055.27 ", 1.06 , 1.06 , 105.53 
2020-7-15 3:29, 206.54 , 2.92 , 0.93 , 563.96 , 0.56 , 0.56 , 56.40 
2020-7-15 3:44, 223.30 , 1.74 , 0.90 , 350.45 , 0.35 , 0.35 , 35.05 
2020-7-15 3:59, 208.54 , 8.97 , 0.91 ," 1,696.44 ", 1.70 , 1.70 , 169.64 
2020-7-15 4:14, 215.79 , 4.41 , 0.94 , 891.88 , 0.89 , 0.89 , 89.19 
2020-7-15 4:29, 239.19 , 4.30 , 0.88 , 906.15 , 0.91 , 0.91 , 90.61 
2020-7-15 4:44, 231.49 , 9.44 , 0.90 ," 1,958.11 ", 1.96 , 1.96 , 195.81 
2020-7-15 4:59, 237.62 , 5.97 , 0.89 ," 1,265.58 ", 1.27 , 1.27 , 126.56 
2020-7-15 5:14, 214.95 , 6.62 , 0.90 ," 1,285.37 ", 1.29 , 1.29 , 128.54 
2020-7-15 5:29, 214.53 , 8.32 , 0.85 ," 1,515.22 ", 1.52 , 1.52 , 151.52 
2020-7-15 5:44, 231.56 , 6.00 , 0.91 ," 1,258.36 ", 1.26 , 1.26 , 125.84 
2020-7-15 5:59, 222.41 , 8.36 , 0.94 ," 1,750.51 ", 1.75 , 1.75 , 175.05 
2020-7-15 6:14, 234.80 , 1.99 , 0.91 , 425.06 , 0.43 , 0.43 , 42.51 
2020-7-15 6:29, 222.37 , 2.68 , 0.91 , 545.20 , 0.55 , 0.55 , 54.52 
2020-7-15 6:44, 223.61 , 7.39 , 0.88 ," 1,449.73 ", 1.45 , 1.45 , 144.97 
2020-7-15 6:59, 233.60 , 8.42 , 0.90 ," 1,767.39 ", 1.77 , 1.77 , 176.74 
2020-7-15 7:14, 233.08 , 6.77 , 0.85 ," 1,340.36 ", 1.34 , 1.34 , 134.04 
2020-7-15 7:29, 235.74 , 2.87 , 0.80 , 543.87 , 0.54 , 0.54 , 54.39 
2020-7-15 7:44, 213.64 , 3.07 , 0.87 , 572.32 , 0.57 , 0.57 , 57.23 
2020-7-15 7:59, 227.98 , 4.90 , 0.90 ," 1,008.12 ", 1.01 , 1.01 , 100.81 
2020-7-15 8:14, 207.91 , 4.90 , 0.90 , 913.23 , 0.91 , 0.91 , 91.32 
2020-7-15 8:29, 222.16 , 2.32 , 0.84 , 433.33 , 0.43 , 0.43 , 43.33 
2020-7-15 8:44, 228.65 , 1.15 , 0.89 , 233.80 , 0.23 , 0.23 , 23.38 
2020-7-15 8:59, 224.87 , 2.21 , 0.85 , 422.07 , 0.42 , 0.42 , 42.21 
2020-7-15 9:14, 205.22 , 6.96 , 0.94 ," 1,346.94 ", 1.35 , 1.35 , 134.69 
2020-7-15 9:29, 224.05 , 3.83 , 0.86 , 740.00 , 0.74 , 0.74 , 74.00 
2020-7-15 9:44, 232.02 , 2.34 , 0.91 , 493.67 , 0.49 , 0.49 , 49.37 
2020-7-15 9:59, 228.60 , 2.89 , 0.93 , 610.92 , 0.61 , 0.61 , 61.09 
2020-7-15 10:14, 237.36 , 2.91 , 0.85 , 583.71 , 0.58 , 0.58 , 58.37 
2020-7-15 10:29, 202.87 , 4.67 , 0.84 , 794.94 , 0.79 , 0.79 , 79.49 
2020-7-15 10:44, 211.13 , 4.16 , 0.81 , 710.35 , 0.71 , 0.71 , 71.04 
2020-7-15 10:59, 231.84 , 9.84 , 0.92 ," 2,092.28 ", 2.09 , 2.09 , 209.23 
2020-7-15 11:14, 204.16 , 5.27 , 0.95 ," 1,018.02 ", 1.02 , 1.02 , 101.80 
2020-7-15 11:29, 217.04 , 8.27 , 0.85 ," 1,522.68 ", 1.52 , 1.52 , 152.27 
2020-7-15 11:44, 212.28 , 1.45 , 0.91 , 281.13 , 0.28 , 0.28 , 28.11 
2020-7-15 11:59, 211.08 , 1.82 , 0.90 , 344.38 , 0.34 , 0.34 , 34.44 
2020-7-15 12:14, 214.02 , 7.82 , 0.92 ," 1,546.09 ", 1.55 , 1.55 , 154.61 
2020-7-15 12:29, 227.92 , 3.36 , 0.80 , 612.73 , 0.61 , 0.61 , 61.27 
2020-7-15 12:44, 236.23 , 3.53 , 0.91 , 757.16 , 0.76 , 0.76 , 75.72 
2020-7-15 12:59, 212.16 , 7.37 , 0.87 ," 1,357.54 ", 1.36 , 1.36 , 135.75 
2020-7-15 13:14, 228.15 , 7.98 , 0.93 ," 1,696.85 ", 1.70 , 1.70 , 169.69 
2020-7-15 13:29, 212.42 , 3.77 , 0.85 , 683.71 , 0.68 , 0.68 , 68.37 
2020-7-15 13:44, 218.43 , 8.56 , 0.80 ," 1,495.99 ", 1.50 , 1.50 , 149.60 
2020-7-15 13:59, 209.81 , 3.17 , 0.88 , 584.66 , 0.58 , 0.58 , 58.47 
2020-7-15 14:14, 223.92 , 3.42 , 0.88 , 670.56 , 0.67 , 0.67 , 67.06 
2020-7-15 14:29, 224.81 , 4.81 , 0.85 , 916.82 , 0.92 , 0.92 , 91.68 
2020-7-15 14:44, 200.34 , 1.94 , 0.80 , 310.71 , 0.31 , 0.31 , 31.07 
2020-7-15 14:59, 238.62 , 2.23 , 0.88 , 469.78 , 0.47 , 0.47 , 46.98 
2020-7-15 15:14, 237.87 , 6.16 , 0.93 ," 1,367.75 ", 1.37 , 1.37 , 136.78 
2020-7-15 15:29, 206.60 , 7.54 , 0.91 ," 1,421.03 ", 1.42 , 1.42 , 142.10 
2020-7-15 15:44, 203.41 , 5.09 , 0.86 , 889.94 , 0.89 , 0.89 , 88.99 
2020-7-15 15:59, 217.22 , 6.18 , 0.92 ," 1,236.77 ", 1.24 , 1.24 , 123.68 
2020-7-15 16:14, 203.56 , 3.29 , 0.93 , 621.75 , 0.62 , 0.62 , 62.17 
2020-7-15 16:29, 215.82 , 7.73 , 0.92 ," 1,535.94 ", 1.54 , 1.54 , 153.59 
2020-7-15 16:44, 239.57 , 3.03 , 0.84 , 607.11 , 0.61 , 0.61 , 60.71 
2020-7-15 16:59, 211.98 , 8.14 , 0.81 ," 1,405.24 ", 1.41 , 1.41 , 140.52 
2020-7-15 17:14, 236.68 , 1.05 , 0.93 , 231.68 , 0.23 , 0.23 , 23.17 
2020-7-15 17:29, 201.17 , 1.29 , 0.93 , 240.04 , 0.24 , 0.24 , 24.00 
2020-7-15 17:44, 211.10 , 5.15 , 0.89 , 967.55 , 0.97 , 0.97 , 96.76 
2020-7-15 17:59, 206.63 , 4.79 , 0.89 , 883.86 , 0.88 , 0.88 , 88.39 
2020-7-15 18:14, 229.67 , 3.32 , 0.89 , 681.59 , 0.68 , 0.68 , 68.16 
2020-7-15 18:29, 238.11 , 5.99 , 0.91 ," 1,302.95 ", 1.30 , 1.30 , 130.30 
2020-7-15 18:44, 239.13 , 7.78 , 0.93 ," 1,730.52 ", 1.73 , 1.73 , 173.05 
2020-7-15 18:59, 224.48 , 4.83 , 0.81 , 880.23 , 0.88 , 0.88 , 88.02 
2020-7-15 19:14, 201.89 , 4.49 , 0.92 , 838.22 , 0.84 , 0.84 , 83.82 
2020-7-15 19:29, 209.77 , 7.68 , 0.86 ," 1,384.60 ", 1.38 , 1.38 , 138.46 
2020-7-15 19:44, 237.23 , 6.31 , 0.87 ," 1,301.19 ", 1.30 , 1.30 , 130.12 
2020-7-15 19:59, 212.31 , 1.34 , 0.95 , 270.92 , 0.27 , 0.27 , 27.09 
2020-7-15 20:14, 211.93 , 3.55 , 0.85 , 637.08 , 0.64 , 0.64 , 63.71 
2020-7-15 20:29, 230.61 , 2.72 , 0.95 , 593.31 , 0.59 , 0.59 , 59.33 
2020-7-15 20:44, 229.70 , 7.59 , 0.84 ," 1,465.44 ", 1.47 , 1.47 , 146.54 
2020-7-15 20:59, 202.76 , 2.35 , 0.87 , 413.06 , 0.41 , 0.41 , 41.31 
2020-7-15 21:14, 221.02 , 3.15 , 0.81 , 562.23 , 0.56 , 0.56 , 56.22 
2020-7-15 21:29, 201.25 , 3.91 , 0.83 , 653.76 , 0.65 , 0.65 , 65.38 
2020-7-15 21:44, 201.20 , 2.87 , 0.95 , 547.19 , 0.55 , 0.55 , 54.72 
2020-7-15 21:59, 203.68 , 6.39 , 0.95 ," 1,235.56 ", 1.24 , 1.24 , 123.56 
2020-7-15 22:14, 238.57 , 1.25 , 0.90 , 268.28 , 0.27 , 0.27 , 26.83 
2020-7-15 22:29, 229.31 , 3.76 , 0.95 , 815.53 , 0.82 , 0.82 , 81.55 
2020-7-15 22:44, 224.66 , 4.02 , 0.93 , 841.89 , 0.84 , 0.84 , 84.19 
2020-7-15 22:59, 222.08 , 3.26 , 0.89 , 641.33 , 0.64 , 0.64 , 64.13 
2020-7-15 23:14, 206.62 , 1.28 , 0.81 , 213.31 , 0.21 , 0.21 , 21.33 
2020-7-15 23:29, 219.80 , 5.75 , 0.86 ," 1,091.22 ", 1.09 , 1.09 , 109.12 
2020-7-15 23:44, 224.51 , 5.27 , 0.90 ," 1,060.27 ", 1.06 , 1.06 , 106.03 
2020-7-15 23:59, 209.51 , 3.07 , 0.92 , 594.57 , 0.59 , 0.59 , 59.46 
2020-7-16 0:14, 215.99 , 3.95 , 0.92 , 781.20 , 0.78 , 0.78 , 78.12 
2020-7-16 0:29, 228.87 , 6.79 , 0.90 ," 1,398.46 ", 1.40 , 1.40 , 139.85 
2020-7-16 0:44, 213.65 , 8.46 , 0.91 ," 1,650.60 ", 1.65 , 1.65 , 165.06 
2020-7-16 0:59, 233.29 , 1.07 , 0.88 , 218.89 , 0.22 , 0.22 , 21.89 
2020-7-16 1:14, 200.53 , 4.27 , 0.81 , 696.55 , 0.70 , 0.70 , 69.65 
2020-7-16 1:29, 230.44 , 6.83 , 0.84 ," 1,326.01 ", 1.33 , 1.33 , 132.60 
2020-7-16 1:44, 225.66 , 3.96 , 0.86 , 771.91 , 0.77 , 0.77 , 77.19 
2020-7-16 1:59, 238.11 , 8.04 , 0.83 ," 1,590.15 ", 1.59 , 1.59 , 159.02 
2020-7-16 2:14, 227.79 , 6.24 , 0.95 ," 1,348.02 ", 1.35 , 1.35 , 134.80 
2020-7-16 2:29, 210.10 , 6.74 , 0.93 ," 1,317.16 ", 1.32 , 1.32 , 131.72 
2020-7-16 2:44, 213.02 , 6.92 , 0.85 ," 1,254.19 ", 1.25 , 1.25 , 125.42 
2020-7-16 2:59, 231.00 , 7.83 , 0.86 ," 1,560.01 ", 1.56 , 1.56 , 156.00 
2020-7-16 3:14, 214.44 , 2.92 , 0.92 , 578.07 , 0.58 , 0.58 , 57.81 
2020-7-16 3:29, 206.13 , 7.94 , 0.89 ," 1,458.50 ", 1.46 , 1.46 , 145.85 
2020-7-16 3:44, 203.68 , 2.76 , 0.80 , 450.76 , 0.45 , 0.45 , 45.08 
2020-7-16 3:59, 205.91 , 6.64 , 0.91 ," 1,251.02 ", 1.25 , 1.25 , 125.10 
2020-7-16 4:14, 210.77 , 9.29 , 0.82 ," 1,607.70 ", 1.61 , 1.61 , 160.77 
2020-7-16 4:29, 233.46 , 4.53 , 0.83 , 878.21 , 0.88 , 0.88 , 87.82 
2020-7-16 4:44, 232.72 , 7.97 , 0.82 ," 1,530.18 ", 1.53 , 1.53 , 153.02 
2020-7-16 4:59, 206.38 , 2.92 , 0.83 , 499.37 , 0.50 , 0.50 , 49.94 
2020-7-16 5:14, 227.20 , 7.34 , 0.80 ," 1,341.20 ", 1.34 , 1.34 , 134.12 
2020-7-16 5:29, 222.29 , 9.71 , 0.86 ," 1,846.99 ", 1.85 , 1.85 , 184.70 
2020-7-16 5:44, 219.71 , 3.09 , 0.86 , 582.71 , 0.58 , 0.58 , 58.27 
2020-7-16 5:59, 237.75 , 1.18 , 0.92 , 256.82 , 0.26 , 0.26 , 25.68 
2020-7-16 6:14, 209.63 , 3.60 , 0.93 , 700.15 , 0.70 , 0.70 , 70.01 
2020-7-16 6:29, 239.72 , 8.62 , 0.87 ," 1,796.29 ", 1.80 , 1.80 , 179.63 
2020-7-16 6:44, 219.13 , 4.31 , 0.89 , 837.11 , 0.84 , 0.84 , 83.71 
2020-7-16 6:59, 239.80 , 3.24 , 0.89 , 694.88 , 0.69 , 0.69 , 69.49 
2020-7-16 7:14, 226.99 , 3.90 , 0.87 , 772.67 , 0.77 , 0.77 , 77.27 
2020-7-16 7:29, 206.44 , 9.56 , 0.85 ," 1,669.46 ", 1.67 , 1.67 , 166.95 
2020-7-16 7:44, 210.65 , 1.69 , 0.93 , 331.97 , 0.33 , 0.33 , 33.20 
2020-7-16 7:59, 221.42 , 8.45 , 0.86 ," 1,614.50 ", 1.61 , 1.61 , 161.45 
2020-7-16 8:14, 206.83 , 2.88 , 0.85 , 506.75 , 0.51 , 0.51 , 50.68 
2020-7-16 8:29, 219.70 , 7.92 , 0.87 ," 1,520.64 ", 1.52 , 1.52 , 152.06 
2020-7-16 8:44, 208.21 , 3.04 , 0.94 , 597.66 , 0.60 , 0.60 , 59.77 
2020-7-16 8:59, 227.61 , 5.63 , 0.87 ," 1,119.91 ", 1.12 , 1.12 , 111.99 
2020-7-16 9:14, 235.20 , 5.31 , 0.80 ," 1,003.92 ", 1.00 , 1.00 , 100.39 
2020-7-16 9:29, 200.21 , 9.00 , 0.91 ," 1,636.22 ", 1.64 , 1.64 , 163.62 
2020-7-16 9:44, 211.05 , 9.09 , 0.80 ," 1,536.36 ", 1.54 , 1.54 , 153.64 
2020-7-16 9:59, 217.69 , 8.95 , 0.91 ," 1,762.42 ", 1.76 , 1.76 , 176.24 
2020-7-16 10:14, 211.20 , 1.03 , 0.85 , 184.07 , 0.18 , 0.18 , 18.41 
2020-7-16 10:29, 205.93 , 1.83 , 0.94 , 353.32 , 0.35 , 0.35 , 35.33 
2020-7-16 10:44, 205.43 , 1.53 , 0.92 , 289.31 , 0.29 , 0.29 , 28.93 
2020-7-16 10:59, 239.67 , 8.32 , 0.91 ," 1,822.60 ", 1.82 , 1.82 , 182.26 
2020-7-16 11:14, 239.75 , 6.29 , 0.93 ," 1,407.87 ", 1.41 , 1.41 , 140.79 
2020-7-16 11:29, 227.46 , 4.22 , 0.92 , 882.22 , 0.88 , 0.88 , 88.22 
2020-7-16 11:44, 212.38 , 2.52 , 0.95 , 508.32 , 0.51 , 0.51 , 50.83 
2020-7-16 11:59, 207.45 , 2.67 , 0.81 , 448.99 , 0.45 , 0.45 , 44.90 
2020-7-16 12:14, 209.27 , 6.21 , 0.92 ," 1,200.70 ", 1.20 , 1.20 , 120.07 
2020-7-16 12:29, 217.78 , 3.05 , 0.91 , 607.15 , 0.61 , 0.61 , 60.71 
2020-7-16 12:44, 223.84 , 4.52 , 0.92 , 931.55 , 0.93 , 0.93 , 93.16 
2020-7-16 12:59, 233.78 , 6.07 , 0.88 ," 1,249.79 ", 1.25 , 1.25 , 124.98 
2020-7-16 13:14, 222.22 , 7.77 , 0.87 ," 1,496.99 ", 1.50 , 1.50 , 149.70 
2020-7-16 13:29, 203.58 , 6.71 , 0.83 ," 1,136.35 ", 1.14 , 1.14 , 113.64 
2020-7-16 13:44, 209.92 , 1.68 , 0.82 , 289.52 , 0.29 , 0.29 , 28.95 
2020-7-16 13:59, 213.76 , 2.29 , 0.89 , 437.28 , 0.44 , 0.44 , 43.73 
2020-7-16 14:14, 223.14 , 6.79 , 0.83 ," 1,261.01 ", 1.26 , 1.26 , 126.10 
2020-7-16 14:29, 225.63 , 5.03 , 0.81 , 922.31 , 0.92 , 0.92 , 92.23 
2020-7-16 14:44, 211.49 , 5.91 , 0.93 ," 1,168.74 ", 1.17 , 1.17 , 116.87 
2020-7-16 14:59, 231.10 , 4.81 , 0.83 , 921.39 , 0.92 , 0.92 , 92.14 
2020-7-16 15:14, 207.43 , 4.33 , 0.84 , 750.29 , 0.75 , 0.75 , 75.03 
2020-7-16 15:29, 231.88 , 3.33 , 0.83 , 638.20 , 0.64 , 0.64 , 63.82 
2020-7-16 15:44, 229.33 , 5.85 , 0.91 ," 1,223.27 ", 1.22 , 1.22 , 122.33 
2020-7-16 15:59, 223.04 , 7.50 , 0.90 ," 1,505.52 ", 1.51 , 1.51 , 150.55 
2020-7-16 16:14, 225.15 , 6.27 , 0.82 ," 1,155.37 ", 1.16 , 1.16 , 115.54 
2020-7-16 16:29, 205.40 , 8.17 , 0.89 ," 1,487.33 ", 1.49 , 1.49 , 148.73 
2020-7-16 16:44, 209.24 , 9.77 , 0.87 ," 1,770.00 ", 1.77 , 1.77 , 177.00 
2020-7-16 16:59, 213.28 , 5.66 , 0.81 , 983.44 , 0.98 , 0.98 , 98.34 
2020-7-16 17:14, 208.28 , 8.33 , 0.93 ," 1,610.30 ", 1.61 , 1.61 , 161.03 
2020-7-16 17:29, 232.13 , 4.47 , 0.81 , 836.09 , 0.84 , 0.84 , 83.61 
2020-7-16 17:44, 211.59 , 7.99 , 0.91 ," 1,545.83 ", 1.55 , 1.55 , 154.58 
2020-7-16 17:59, 239.44 , 2.12 , 0.83 , 422.78 , 0.42 , 0.42 , 42.28 
2020-7-16 18:14, 226.95 , 7.18 , 0.93 ," 1,517.20 ", 1.52 , 1.52 , 151.72 
2020-7-16 18:29, 205.13 , 6.05 , 0.84 ," 1,041.87 ", 1.04 , 1.04 , 104.19 
2020-7-16 18:44, 238.72 , 5.34 , 0.88 ," 1,123.37 ", 1.12 , 1.12 , 112.34 
2020-7-16 18:59, 202.24 , 8.19 , 0.91 ," 1,503.23 ", 1.50 , 1.50 , 150.32 
2020-7-16 19:14, 211.99 , 2.52 , 0.86 , 460.54 , 0.46 , 0.46 , 46.05 
2020-7-16 19:29, 235.47 , 1.94 , 0.91 , 413.62 , 0.41 , 0.41 , 41.36 
2020-7-16 19:44, 235.21 , 8.75 , 0.92 ," 1,903.59 ", 1.90 , 1.90 , 190.36 
2020-7-16 19:59, 237.07 , 8.02 , 0.86 ," 1,630.94 ", 1.63 , 1.63 , 163.09 
2020-7-16 20:14, 233.68 , 7.12 , 0.81 ," 1,353.13 ", 1.35 , 1.35 , 135.31 
2020-7-16 20:29, 232.76 , 1.25 , 0.85 , 247.33 , 0.25 , 0.25 , 24.73 
2020-7-16 20:44, 226.18 , 3.42 , 0.92 , 710.79 , 0.71 , 0.71 , 71.08 
2020-7-16 20:59, 215.40 , 2.65 , 0.92 , 525.90 , 0.53 , 0.53 , 52.59 
2020-7-16 21:14, 221.53 , 5.78 , 0.91 ," 1,166.89 ", 1.17 , 1.17 , 116.69 
2020-7-16 21:29, 215.84 , 2.58 , 0.90 , 501.19 , 0.50 , 0.50 , 50.12 
2020-7-16 21:44, 237.59 , 8.91 , 0.84 ," 1,770.99 ", 1.77 , 1.77 , 177.10 
2020-7-16 21:59, 217.64 , 1.55 , 0.85 , 286.78 , 0.29 , 0.29 , 28.68 
2020-7-16 22:14, 216.65 , 1.16 , 0.87 , 218.65 , 0.22 , 0.22 , 21.87 
2020-7-16 22:29, 222.80 , 8.57 , 0.88 ," 1,680.11 ", 1.68 , 1.68 , 168.01 
2020-7-16 22:44, 220.81 , 1.69 , 0.87 , 324.79 , 0.32 , 0.32 , 32.48 
2020-7-16 22:59, 230.25 , 2.57 , 0.80 , 475.26 , 0.48 , 0.48 , 47.53 
2020-7-16 23:14, 232.58 , 2.27 , 0.81 , 425.77 , 0.43 , 0.43 , 42.58 
2020-7-16 23:29, 218.70 , 1.87 , 0.93 , 380.33 , 0.38 , 0.38 , 38.03 
2020-7-16 23:44, 213.18 , 6.35 , 0.87 ," 1,174.82 ", 1.17 , 1.17 , 117.48 
2020-7-16 23:59, 203.95 , 1.24 , 0.92 , 231.90 , 0.23 , 0.23 , 23.19 
2020-7-17 0:14, 230.43 , 3.48 , 0.91 , 731.84 , 0.73 , 0.73 , 73.18 
2020-7-17 0:29, 216.76 , 6.12 , 0.86 ," 1,143.35 ", 1.14 , 1.14 , 114.33 
2020-7-17 0:44, 225.77 , 1.15 , 0.89 , 232.63 , 0.23 , 0.23 , 23.26 
2020-7-17 0:59, 234.84 , 5.70 , 0.95 ," 1,270.44 ", 1.27 , 1.27 , 127.04 
2020-7-17 1:14, 205.18 , 3.93 , 0.87 , 703.16 , 0.70 , 0.70 , 70.32 
2020-7-17 1:29, 214.81 , 4.29 , 0.87 , 804.99 , 0.80 , 0.80 , 80.50 
2020-7-17 1:44, 203.48 , 9.72 , 0.86 ," 1,703.33 ", 1.70 , 1.70 , 170.33 
2020-7-17 1:59, 234.31 , 5.65 , 0.85 ," 1,129.95 ", 1.13 , 1.13 , 112.99 
2020-7-17 2:14, 202.88 , 4.87 , 0.83 , 823.11 , 0.82 , 0.82 , 82.31 
2020-7-17 2:29, 207.84 , 2.85 , 0.83 , 493.97 , 0.49 , 0.49 , 49.40 
2020-7-17 2:44, 204.29 , 2.08 , 0.89 , 376.12 , 0.38 , 0.38 , 37.61 
2020-7-17 2:59, 207.92 , 3.67 , 0.91 , 691.40 , 0.69 , 0.69 , 69.14 
2020-7-17 3:14, 210.22 , 5.28 , 0.90 , 999.54 , 1.00 , 1.00 , 99.95 
2020-7-17 3:29, 232.88 , 4.31 , 0.80 , 805.34 , 0.81 , 0.81 , 80.53 
2020-7-17 3:44, 215.20 , 5.37 , 0.84 , 964.48 , 0.96 , 0.96 , 96.45 
2020-7-17 3:59, 212.71 , 7.12 , 0.86 ," 1,301.27 ", 1.30 , 1.30 , 130.13 
2020-7-17 4:14, 218.43 , 4.28 , 0.93 , 870.37 , 0.87 , 0.87 , 87.04 
2020-7-17 4:29, 227.87 , 9.61 , 0.86 ," 1,890.04 ", 1.89 , 1.89 , 189.00 
2020-7-17 4:44, 234.93 , 4.58 , 0.86 , 926.65 , 0.93 , 0.93 , 92.67 
2020-7-17 4:59, 230.01 , 6.69 , 0.88 ," 1,359.67 ", 1.36 , 1.36 , 135.97 
2020-7-17 5:14, 215.30 , 4.51 , 0.91 , 887.15 , 0.89 , 0.89 , 88.71 
2020-7-17 5:29, 221.58 , 6.67 , 0.95 ," 1,404.57 ", 1.40 , 1.40 , 140.46 
2020-7-17 5:44, 218.81 , 8.75 , 0.92 ," 1,760.91 ", 1.76 , 1.76 , 176.09 
2020-7-17 5:59, 233.13 , 8.31 , 0.82 ," 1,583.66 ", 1.58 , 1.58 , 158.37 
2020-7-17 6:14, 214.24 , 1.34 , 0.86 , 246.67 , 0.25 , 0.25 , 24.67 
2020-7-17 6:29, 202.27 , 2.93 , 0.91 , 537.36 , 0.54 , 0.54 , 53.74 
2020-7-17 6:44, 208.89 , 6.87 , 0.90 ," 1,296.40 ", 1.30 , 1.30 , 129.64 
2020-7-17 6:59, 231.22 , 5.61 , 0.80 ," 1,041.37 ", 1.04 , 1.04 , 104.14 
2020-7-17 7:14, 235.41 , 7.84 , 0.87 ," 1,613.87 ", 1.61 , 1.61 , 161.39 
2020-7-17 7:29, 238.94 , 5.00 , 0.83 , 988.31 , 0.99 , 0.99 , 98.83 
2020-7-17 7:44, 203.87 , 6.98 , 0.90 ," 1,284.70 ", 1.28 , 1.28 , 128.47 
2020-7-17 7:59, 201.01 , 8.33 , 0.85 ," 1,420.50 ", 1.42 , 1.42 , 142.05 
2020-7-17 8:14, 236.97 , 2.46 , 0.91 , 531.71 , 0.53 , 0.53 , 53.17 
