지점,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec)
90,2021-11-15 11:46,14.3,0,29.6,3.1,1019.1,1021.2,30.9,,15900
90,2021-11-15 11:47,14.3,0,31.8,3.3,1019.1,1021.2,31.4,,15960
90,2021-11-15 11:48,14.3,0,25.7,2.8,1019.1,1021.2,32.7,,16020
90,2021-11-15 11:49,14.3,0,30.6,3,1019.1,1021.2,32.7,,16080
90,2021-11-15 11:50,14.5,0,38.6,2.6,1019.1,1021.2,33.1,,16140
90,2021-11-15 11:51,14.6,0,33.2,2.7,1019.1,1021.2,33.9,,16200
90,2021-11-15 11:52,14.8,0,30.2,2.7,1019.1,1021.2,33.9,,16260
90,2021-11-15 11:53,14.8,0,28.4,3.3,1019.1,1021.2,31.3,,16320
90,2021-11-15 11:54,14.7,0,32.7,3.4,1019.1,1021.2,30.7,,16380
90,2021-11-15 11:55,14.6,0,33.4,3.3,1019.1,1021.2,31.5,,16440
90,2021-11-15 11:56,14.6,0,40.9,3.5,1019.1,1021.2,33.5,,16500
90,2021-11-15 11:57,14.5,0,39.3,3.7,1019.1,1021.2,34.5,,16560
90,2021-11-15 11:58,14.6,0,34.9,3.7,1019.1,1021.2,33.8,,16620
90,2021-11-15 11:59,14.5,0,37.5,3.7,1019.1,1021.2,33.7,,16680
90,2021-11-15 12:00,14.6,0,53.3,2.7,1019.1,1021.2,33.8,,16740
90,2021-11-15 12:01,14.7,0,36.2,3.5,1019,1021.1,33.2,,16800
90,2021-11-15 12:02,14.7,0,16.7,3,1019,1021.1,33.7,,16860
90,2021-11-15 12:03,14.6,0,32.7,2.6,1019,1021.1,32.7,,16920
90,2021-11-15 12:04,14.6,0,33.6,3.1,1019,1021.1,33,,16980
90,2021-11-15 12:05,14.5,0,31.6,3.3,1019,1021.1,32.1,,17040
90,2021-11-15 12:06,14.6,0,27.1,2.8,1019,1021.1,32.5,,17100
90,2021-11-15 12:07,14.5,0,31.4,3.2,1019,1021.1,31.6,,17160
90,2021-11-15 12:08,14.5,0,25.3,2.9,1019,1021.1,31.8,,17220
90,2021-11-15 12:09,14.5,0,23.9,2.6,1018.9,1021,32.8,,17280
90,2021-11-15 12:10,14.5,0,20.2,3,1018.9,1021,33,,17340
90,2021-11-15 12:11,14.4,0,19.2,2.8,1018.9,1021,31.3,,17400
90,2021-11-15 12:12,14.4,0,8.5,3.1,1018.9,1021,31.3,,17460
90,2021-11-15 12:13,14.4,0,31.5,2.6,1018.9,1021,31,,17520
90,2021-11-15 12:14,14.5,0,34.6,3,1018.9,1021,32.2,,17580
90,2021-11-15 12:15,14.6,0,46.7,2.7,1018.9,1021,32.2,,17640
90,2021-11-15 12:16,14.7,0,25,2.4,1018.9,1021,32.9,,17700
90,2021-11-15 12:17,14.9,0,40.9,2.4,1018.9,1021,34.3,,17760
90,2021-11-15 12:18,15.1,0,33.2,3,1018.9,1021,32,,17820
90,2021-11-15 12:19,15,0,34.5,2.9,1018.9,1021,31.2,,17880
90,2021-11-15 12:20,14.9,0,36.2,2.5,1018.9,1021,31.8,,17940
90,2021-11-15 12:21,14.9,0,28.5,2.3,1018.9,1021,33.3,,18000
90,2021-11-15 12:22,14.8,0,26.5,2.4,1018.9,1021,33.7,,18060
90,2021-11-15 12:23,14.8,0,28.1,2.4,1018.9,1021,35.4,,18120
90,2021-11-15 12:24,14.8,0,37.5,2.8,1018.9,1021,36,,18180
90,2021-11-15 12:25,14.7,0,30.2,3,1018.9,1021,35.4,,18240
90,2021-11-15 12:26,14.6,0,12.6,3.4,1018.9,1021,34.3,,18300
90,2021-11-15 12:27,14.5,0,9.2,3.6,1018.9,1021,34.2,,18360
90,2021-11-15 12:28,14.4,0,10.4,4.3,1018.9,1021,35.7,,18420
90,2021-11-15 12:29,14.3,0,20.1,4.1,1018.9,1021,36.8,,18480
90,2021-11-15 12:30,14.3,0,26.1,3.4,1018.9,1021,36.9,,18540
90,2021-11-15 12:31,14.4,0,20.1,2.6,1018.9,1021,38.4,,18600
90,2021-11-15 12:32,14.5,0,31.3,3.3,1018.9,1021,38.3,,18660
90,2021-11-15 12:33,14.6,0,42.1,2.7,1018.9,1021,37.5,,18720
90,2021-11-15 12:34,14.5,0,47.9,2.6,1018.9,1021,37.1,,18780
90,2021-11-15 12:35,14.5,0,28.3,3.1,1018.9,1021,37.9,,18840
90,2021-11-15 12:36,14.4,0,12.6,2.6,1018.9,1021,38.2,,18900
90,2021-11-15 12:37,14.4,0,8.1,3.1,1018.9,1021,38.4,,18960
90,2021-11-15 12:38,14.3,0,16.2,2.7,1018.9,1021,38.8,,19020
90,2021-11-15 12:39,14.3,0,27.4,2.5,1018.9,1021,39.4,,19080
90,2021-11-15 12:40,14.4,0,26.3,2.7,1018.9,1021,39.4,,19140
90,2021-11-15 12:41,14.5,0,34.9,3,1018.9,1021,38,,19200
90,2021-11-15 12:42,14.5,0,37.3,3.5,1018.9,1021,38.3,,19260
90,2021-11-15 12:43,14.5,0,38.7,3.3,1019,1021.1,38.3,,19320
90,2021-11-15 12:44,14.5,0,39.5,3.3,1018.9,1021,37.5,,19380
90,2021-11-15 12:45,14.5,0,33,3,1018.9,1021,37.2,,19440
90,2021-11-15 12:46,14.4,0,37.8,2.9,1018.9,1021,37.3,,19500
90,2021-11-15 12:47,14.4,0,37.9,3.2,1018.9,1021,37.7,,19560
90,2021-11-15 12:48,14.4,0,35.1,3.8,1018.9,1021,39.5,,19620
90,2021-11-15 12:49,14.4,0,36.3,3.8,1018.9,1021,39,,19680
90,2021-11-15 12:50,14.3,0,36.6,3.7,1018.8,1020.9,37.9,,19740
90,2021-11-15 12:51,14.4,0,39.7,3.5,1018.8,1020.9,38.7,,19800
90,2021-11-15 12:52,14.4,0,24.4,3.3,1018.8,1020.9,38.9,,19860
90,2021-11-15 12:53,14.4,0,32.8,3.4,1018.8,1020.9,39.2,,19920
90,2021-11-15 12:54,14.3,0,31.1,3.9,1018.8,1020.9,38.9,,19980
90,2021-11-15 12:55,14.2,0,33.5,4.1,1018.7,1020.8,37.2,,20040
90,2021-11-15 12:56,14.2,0,30.1,3.7,1018.7,1020.8,37.2,,20100
90,2021-11-15 12:57,14.1,0,20.5,3.4,1018.7,1020.8,37.9,,20160
90,2021-11-15 12:58,14.1,0,12.4,3.7,1018.7,1020.8,39.3,,20220
90,2021-11-15 12:59,14.1,0,14.6,3.3,1018.7,1020.8,40.6,,20280
90,2021-11-15 13:00,14.1,0,17.5,3.4,1018.7,1020.8,40,,20340
90,2021-11-15 13:01,14.1,0,29.4,3.7,1018.7,1020.8,40.9,,20400
90,2021-11-15 13:02,14.2,0,35.2,3.4,1018.7,1020.8,41.3,,20460
90,2021-11-15 13:03,14.3,0,41,3.3,1018.7,1020.8,40,,20520
90,2021-11-15 13:04,14.2,0,37.1,3.5,1018.6,1020.7,39.1,,20580
90,2021-11-15 13:05,14.2,0,35.4,3.2,1018.6,1020.7,40,,20640
90,2021-11-15 13:06,14.2,0,27.1,3.1,1018.6,1020.7,41.2,,20700
90,2021-11-15 13:07,14.3,0,26.8,2.8,1018.6,1020.7,41.6,,20760
90,2021-11-15 13:08,14.4,0,37.8,3.2,1018.6,1020.7,41.2,,20820
90,2021-11-15 13:09,14.5,0,37.6,3,1018.6,1020.7,41.3,,20880
90,2021-11-15 13:10,14.6,0,32.1,2.9,1018.6,1020.7,41.8,,20940
90,2021-11-15 13:11,14.5,0,31.4,3.2,1018.6,1020.7,41.6,,21000
90,2021-11-15 13:12,14.4,0,34.7,3.8,1018.6,1020.7,41.7,,21060
90,2021-11-15 13:13,14.3,0,25.8,3.2,1018.6,1020.7,41,,21120
90,2021-11-15 13:14,14.2,0,29.8,3.6,1018.6,1020.7,40.7,,21180
90,2021-11-15 13:15,14.2,0,37.3,3.5,1018.6,1020.7,40.3,,21240
90,2021-11-15 13:16,14.1,0,28.8,3.2,1018.6,1020.7,41.3,,21300
90,2021-11-15 13:17,14.1,0,37.1,3.1,1018.6,1020.7,41.7,,21360
90,2021-11-15 13:18,14.1,0,34.9,3.2,1018.5,1020.6,40.9,,21420
90,2021-11-15 13:19,14.1,0,16.7,3,1018.5,1020.6,42.5,,21480
90,2021-11-15 13:20,14.2,0,30,2.7,1018.5,1020.6,43.5,,21540
90,2021-11-15 13:21,14.2,0,17.7,3.3,1018.5,1020.6,42.6,,21600
90,2021-11-15 13:22,14.1,0,16.2,3.4,1018.5,1020.6,41.8,,21660
90,2021-11-15 13:23,14,0,8.5,3.5,1018.5,1020.6,42.5,,21720
90,2021-11-15 13:24,13.9,0,19.4,3,1018.5,1020.6,42.4,,21780
90,2021-11-15 13:25,13.9,0,28.8,3,1018.5,1020.6,42.9,,21840
90,2021-11-15 13:26,14,0,39,2.7,1018.4,1020.5,42.1,,21900
90,2021-11-15 13:27,14,0,19.5,3.1,1018.4,1020.5,42.2,,21960
90,2021-11-15 13:28,14,0,11.9,3.6,1018.4,1020.5,41.3,,22020
90,2021-11-15 13:29,13.9,0,28.8,3.3,1018.4,1020.5,42.2,,22080
90,2021-11-15 13:30,14,0,32.9,3.1,1018.3,1020.4,41.3,,22140
90,2021-11-15 13:31,14,0,24.6,2.6,1018.3,1020.4,40.7,,22200
90,2021-11-15 13:32,13.9,0,10,2.8,1018.3,1020.4,41.3,,22260
90,2021-11-15 13:33,13.9,0,14.1,3.5,1018.3,1020.4,43.2,,22320
90,2021-11-15 13:34,13.9,0,24.1,3.1,1018.3,1020.4,44.4,,22380
90,2021-11-15 13:35,14,0,19,2.7,1018.3,1020.4,44.5,,22440
90,2021-11-15 13:36,14,0,20.7,2.6,1018.3,1020.4,44.2,,22500
90,2021-11-15 13:37,14,0,34.3,2.8,1018.3,1020.4,42.6,,22560
90,2021-11-15 13:38,14,0,34.5,3.2,1018.2,1020.3,43.6,,22620
90,2021-11-15 13:39,13.9,0,40,3.2,1018.2,1020.3,42.6,,22680
90,2021-11-15 13:40,13.9,0,32.5,3.7,1018.2,1020.3,42.8,,22740
90,2021-11-15 13:41,13.8,0,28.6,3.5,1018.2,1020.3,42.2,,22800
90,2021-11-15 13:42,13.8,0,18.3,2.8,1018.2,1020.3,42.5,,22860
90,2021-11-15 13:43,13.8,0,33.4,2.1,1018.2,1020.3,42.7,,22920
90,2021-11-15 13:44,13.9,0,30.8,2.5,1018.2,1020.3,42.9,,22980
90,2021-11-15 13:45,13.9,0,30.2,3.1,1018.2,1020.3,43,,23040
90,2021-11-15 13:46,13.9,0,40.4,2.3,1018.2,1020.3,43,,23100
90,2021-11-15 13:47,13.9,0,14.9,2,1018.2,1020.3,43.8,,23160
90,2021-11-15 13:48,14,0,358.2,1.9,1018.2,1020.3,43.3,,23220
90,2021-11-15 13:49,14,0,10.2,2.7,1018.2,1020.3,42.4,,23280
90,2021-11-15 13:50,13.9,0,17.1,2.9,1018.2,1020.3,42.1,,23340
90,2021-11-15 13:51,13.8,0,7.9,3.6,1018.1,1020.2,43.2,,23400
90,2021-11-15 13:52,13.7,0,13.7,3.3,1018.1,1020.2,43.9,,23460
90,2021-11-15 13:53,13.6,0,11.2,3,1018.1,1020.2,43.6,,23520
90,2021-11-15 13:54,13.5,0,24.7,3.2,1018.2,1020.3,43.1,,23580
90,2021-11-15 13:55,13.6,0,25.4,2.6,1018.1,1020.2,43.2,,23640
90,2021-11-15 13:56,13.6,0,18.6,2.4,1018.2,1020.3,43.4,,23700
90,2021-11-15 13:57,13.7,0,11.7,2.9,1018.2,1020.3,44.6,,23760
90,2021-11-15 13:58,13.7,0,10.1,2.7,1018.2,1020.3,43.9,,23820
90,2021-11-15 13:59,13.6,0,8.7,2.4,1018.2,1020.3,43.5,,23880
90,2021-11-15 14:00,13.6,0,28.4,2.4,1018.1,1020.2,44.2,,23940
90,2021-11-15 14:01,13.8,0,28.1,2.8,1018.1,1020.2,45.2,,24000
90,2021-11-15 14:02,13.8,0,32.4,3.4,1018.1,1020.2,43.4,,24060
90,2021-11-15 14:03,13.8,0,27.8,2.9,1018.1,1020.2,43.1,,24120
90,2021-11-15 14:04,13.7,0,13.4,3.1,1018.1,1020.2,44,,24180
90,2021-11-15 14:05,13.6,0,9.5,2.9,1018.1,1020.2,45.4,,24240
90,2021-11-15 14:06,13.5,0,13,3,1018.1,1020.2,43.9,,24300
90,2021-11-15 14:07,13.5,0,38.6,2.9,1018.1,1020.2,45.7,,24360
90,2021-11-15 14:08,13.5,0,34.9,3.2,1018.1,1020.2,46.3,,24420
90,2021-11-15 14:09,13.4,0,33.4,2.8,1018.1,1020.2,46,,24480
90,2021-11-15 14:10,13.3,0,6.4,2.7,1018.1,1020.2,45.5,,24540
90,2021-11-15 14:11,13.3,0,9.6,2.5,1018.1,1020.2,44.9,,24600
90,2021-11-15 14:12,13.3,0,10.1,2.7,1018.1,1020.2,45,,24660
90,2021-11-15 14:13,13.3,0,7.8,2.3,1018.1,1020.2,45.1,,24720
90,2021-11-15 14:14,13.3,0,17.3,2.5,1018.1,1020.2,44.9,,24780
90,2021-11-15 14:15,13.3,0,4.1,2.5,1018.1,1020.2,45.1,,24840
90,2021-11-15 14:16,13.3,0,23.4,1.8,1018.1,1020.2,44.9,,24900
90,2021-11-15 14:17,13.4,0,36.4,2.7,1018.1,1020.2,45.8,,24960
90,2021-11-15 14:18,13.4,0,29.3,2.7,1018.1,1020.2,45.2,,25020
90,2021-11-15 14:19,13.4,0,32.4,2.5,1018.1,1020.2,44.5,,25080
90,2021-11-15 14:20,13.3,0,27.7,2.7,1018.1,1020.2,45.4,,25140
90,2021-11-15 14:21,13.3,0,32.1,2.7,1018.1,1020.2,46,,25200
90,2021-11-15 14:22,13.3,0,24.1,2,1018.1,1020.2,46.6,,25260
90,2021-11-15 14:23,13.4,0,31.5,1.9,1018.1,1020.2,45.6,,25320
90,2021-11-15 14:24,13.4,0,16,2.6,1018.1,1020.2,45.5,,25380
90,2021-11-15 14:25,13.3,0,14.8,2.5,1018.1,1020.2,45.4,,25440
90,2021-11-15 14:26,13.2,0,8.8,3,1018.2,1020.3,45.1,,25500
90,2021-11-15 14:27,13.1,0,6.1,2.9,1018.2,1020.3,44,,25560
90,2021-11-15 14:28,13.1,0,14.2,2.3,1018.2,1020.3,44.7,,25620
90,2021-11-15 14:29,13,0,41.7,2.5,1018.2,1020.3,45.7,,25680
90,2021-11-15 14:30,13.1,0,34.3,2.5,1018.2,1020.3,44.9,,25740
90,2021-11-15 14:31,13.1,0,41.7,2.8,1018.2,1020.3,44.6,,25800
90,2021-11-15 14:32,13.1,0,34,2.5,1018.2,1020.3,45.4,,25860
90,2021-11-15 14:33,13.1,0,46.6,2.5,1018.2,1020.3,46.2,,25920
90,2021-11-15 14:34,13.1,0,8.8,2.9,1018.2,1020.3,46.9,,25980
90,2021-11-15 14:35,13.1,0,5.6,2.8,1018.2,1020.3,46,,26040
90,2021-11-15 14:36,13.1,0,9.8,2.5,1018.2,1020.3,45.7,,26100
90,2021-11-15 14:37,13,0,25.7,1.9,1018.3,1020.4,46.2,,26160
90,2021-11-15 14:38,13.1,0,34.6,2.2,1018.3,1020.4,46.6,,26220
90,2021-11-15 14:39,13.1,0,25.7,2,1018.2,1020.3,46.4,,26280
90,2021-11-15 14:40,13.1,0,30.5,1.7,1018.2,1020.3,46.2,,26340
90,2021-11-15 14:41,13.2,0,36.7,2.5,1018.2,1020.3,46.4,,26400
90,2021-11-15 14:42,13.2,0,27.4,2.3,1018.2,1020.3,46.2,,26460
90,2021-11-15 14:43,13.2,0,34.9,2.3,1018.2,1020.3,46.2,,26520
90,2021-11-15 14:44,13.2,0,32.2,2.6,1018.2,1020.3,46.7,,26580
90,2021-11-15 14:45,13.2,0,24,2.5,1018.2,1020.3,47,,26640
90,2021-11-15 14:46,13.2,0,28.9,2.8,1018.2,1020.3,45.7,,26700
90,2021-11-15 14:47,13.1,0,32.5,2.5,1018.2,1020.3,44.2,,26760
90,2021-11-15 14:48,13.2,0,23.5,2.2,1018.2,1020.3,44.7,,26820
90,2021-11-15 14:49,13.2,0,34.1,2.1,1018.2,1020.3,44.4,,26880
90,2021-11-15 14:50,13.2,0,38.3,2.4,1018.2,1020.3,44.5,,26940
90,2021-11-15 14:51,13.2,0,35.2,2.4,1018.2,1020.3,44.8,,27000
90,2021-11-15 14:52,13.2,0,36.1,2.5,1018.2,1020.3,44.7,,27060
90,2021-11-15 14:53,13.2,0,20.8,2.2,1018.2,1020.3,45.7,,27120
90,2021-11-15 14:54,13.2,0,29.4,2,1018.3,1020.4,46.5,,27180
90,2021-11-15 14:55,13.3,0,33.1,2.4,1018.3,1020.4,46.2,,27240
90,2021-11-15 14:56,13.4,0,32.4,2.5,1018.3,1020.4,46,,27300
90,2021-11-15 14:57,13.4,0,29.1,2.3,1018.2,1020.3,45.4,,27360
90,2021-11-15 14:58,13.4,0,35.8,1.8,1018.2,1020.3,44.5,,27420
90,2021-11-15 14:59,13.4,0,37.4,1.5,1018.2,1020.3,44.6,,27480
90,2021-11-15 15:00,13.4,0,16.9,1.4,1018.2,1020.3,44.3,,27540
90,2021-11-15 15:01,13.3,0,28.2,1.8,1018.2,1020.3,44.2,,27600
90,2021-11-15 15:02,13.3,0,17.6,1.6,1018.2,1020.3,44.9,,27660
90,2021-11-15 15:03,13.4,0,30.4,1.6,1018.2,1020.3,45.7,,27720
90,2021-11-15 15:04,13.5,0,9.7,1.6,1018.2,1020.3,44.6,,27780
90,2021-11-15 15:05,13.3,0,17.2,1.7,1018.1,1020.2,44.2,,27840
90,2021-11-15 15:06,13.3,0,33.8,2.3,1018.1,1020.2,45.3,,27900
90,2021-11-15 15:07,13.3,0,30.6,2.2,1018.1,1020.2,45.6,,27960
90,2021-11-15 15:08,13.3,0,33.6,2,1018.1,1020.2,45.3,,28020
90,2021-11-15 15:09,13.3,0,0.1,1.8,1018.1,1020.2,45,,28080
90,2021-11-15 15:10,13.3,0,13.9,2.1,1018.1,1020.2,44.5,,28140
90,2021-11-15 15:11,13.2,0,10,2,1018.1,1020.2,43.8,,28200
90,2021-11-15 15:12,13.1,0,9.7,2.4,1018.2,1020.3,44.1,,28260
90,2021-11-15 15:13,13.1,0,7.6,2.3,1018.2,1020.3,44.6,,28320
90,2021-11-15 15:14,13.1,0,17.4,2.1,1018.2,1020.3,45,,28380
90,2021-11-15 15:15,13.1,0,10.3,2,1018.2,1020.3,45.2,,28440
90,2021-11-15 15:16,13.1,0,28.5,2.2,1018.2,1020.3,45,,28500
90,2021-11-15 15:17,13.2,0,29,2.5,1018.2,1020.3,45.5,,28560
90,2021-11-15 15:18,13.2,0,33.5,2.3,1018.2,1020.3,45.9,,28620
90,2021-11-15 15:19,13.3,0,30.6,1.8,1018.2,1020.3,46.4,,28680
90,2021-11-15 15:20,13.3,0,31.1,1.9,1018.2,1020.3,46.2,,28740
90,2021-11-15 15:21,13.3,0,28.4,2.3,1018.2,1020.3,46,,28800
90,2021-11-15 15:22,13.3,0,28,2.5,1018.2,1020.3,44.8,,28860
90,2021-11-15 15:23,13.3,0,41.5,2.1,1018.2,1020.3,44.9,,28920
90,2021-11-15 15:24,13.3,0,46.3,1.5,1018.2,1020.3,44.5,,28980
90,2021-11-15 15:25,13.2,0,26.9,1.4,1018.3,1020.4,44.3,,29040
90,2021-11-15 15:26,13.3,0,34.7,1.4,1018.3,1020.4,45.2,,29100
90,2021-11-15 15:27,13.4,0,31.6,1.4,1018.3,1020.4,45.8,,29160
90,2021-11-15 15:28,13.3,0,31,1.9,1018.3,1020.4,44.8,,29220
90,2021-11-15 15:29,13.3,0,30.4,2.3,1018.3,1020.4,45.6,,29280
90,2021-11-15 15:30,13.3,0,29.6,2.4,1018.3,1020.4,44.6,,29340
90,2021-11-15 15:31,13.2,0,35.9,2.2,1018.3,1020.4,43.9,,29400
90,2021-11-15 15:32,13.1,0,43.7,1.6,1018.3,1020.4,43.8,,29460
90,2021-11-15 15:33,13,0,47.5,1.4,1018.3,1020.4,43.9,,29520
90,2021-11-15 15:34,13,0,67.6,1.1,1018.3,1020.4,44.3,,29580
90,2021-11-15 15:35,13,0,29.4,0.9,1018.4,1020.5,45.1,,29580
90,2021-11-15 15:36,13,0,5.9,1.1,1018.4,1020.5,44.2,,29580
90,2021-11-15 15:37,12.9,0,29.1,1.4,1018.4,1020.5,44.4,,29580
90,2021-11-15 15:38,12.8,0,38.8,1.7,1018.4,1020.5,44.1,,29580
90,2021-11-15 15:39,12.7,0,31.2,1.5,1018.4,1020.5,44.1,,29580
90,2021-11-15 15:40,12.7,0,39.5,1.5,1018.4,1020.5,44.3,,29580
90,2021-11-15 15:41,12.7,0,35.7,1.2,1018.4,1020.5,44.7,,29580
90,2021-11-15 15:42,12.7,0,30.3,0.9,1018.4,1020.5,45,,29580
90,2021-11-15 15:43,12.7,0,34.6,1.2,1018.4,1020.5,45.3,,29640
90,2021-11-15 15:44,12.6,0,34.8,1.4,1018.4,1020.5,44.6,,29700
90,2021-11-15 15:45,12.6,0,55.4,1,1018.5,1020.6,44.8,,29700
90,2021-11-15 15:46,12.6,0,37.3,1.1,1018.5,1020.6,44.9,,29700
90,2021-11-15 15:47,12.6,0,70.3,1.1,1018.5,1020.6,45.1,,29700
90,2021-11-15 15:48,12.6,0,78.9,1,1018.5,1020.6,44.9,,29700
90,2021-11-15 15:49,12.5,0,83.1,1.2,1018.5,1020.6,44.4,,29700
90,2021-11-15 15:50,12.5,0,44.4,1.3,1018.5,1020.6,45.3,,29700
90,2021-11-15 15:51,12.5,0,41.2,1.5,1018.5,1020.6,45.5,,29700
90,2021-11-15 15:52,12.5,0,54.2,1.4,1018.5,1020.6,45.8,,29700
90,2021-11-15 15:53,12.5,0,59.1,1.3,1018.5,1020.6,45.9,,29700
90,2021-11-15 15:54,12.4,0,58.4,1,1018.5,1020.6,45.8,,29700
90,2021-11-15 15:55,12.4,0,31.6,1,1018.5,1020.6,46.1,,29700
90,2021-11-15 15:56,12.4,0,44,1.5,1018.5,1020.6,46.5,,29700
90,2021-11-15 15:57,12.3,0,40.1,1.4,1018.5,1020.6,46.7,,29700
90,2021-11-15 15:58,12.3,0,40.7,1.1,1018.5,1020.6,46.4,,29700
90,2021-11-15 15:59,12.4,0,31.1,1.2,1018.5,1020.6,47,,29700
90,2021-11-15 16:00,12.4,0,25.9,1.4,1018.5,1020.6,47,,29700
90,2021-11-15 16:01,12.4,0,25.2,1.4,1018.5,1020.6,47.4,,29700
90,2021-11-15 16:02,12.4,0,23.2,1.2,1018.5,1020.6,46.9,,29700
90,2021-11-15 16:03,12.4,0,12.7,1.2,1018.5,1020.6,46.3,,29700
90,2021-11-15 16:04,12.4,0,2.9,1.5,1018.5,1020.6,45.6,,29700
90,2021-11-15 16:05,12.4,0,0.1,1.9,1018.5,1020.6,45.5,,29700
90,2021-11-15 16:06,12.4,0,2.3,2,1018.5,1020.6,45.5,,29700
90,2021-11-15 16:07,12.4,0,8.9,1.6,1018.5,1020.6,45.2,,29700
90,2021-11-15 16:08,12.4,0,29.9,1.2,1018.5,1020.6,45.7,,29700
90,2021-11-15 16:09,12.3,0,15.4,0.9,1018.5,1020.6,46.5,,29700
90,2021-11-15 16:10,12.3,0,351.9,0.8,1018.5,1020.6,46.6,,29700
90,2021-11-15 16:11,12.3,0,359.3,0.9,1018.5,1020.6,46.1,,29700
90,2021-11-15 16:12,12.3,0,349.2,0.9,1018.5,1020.6,45.2,,29700
90,2021-11-15 16:13,12.3,0,328.2,0.6,1018.5,1020.6,45.3,,29700
90,2021-11-15 16:14,12.3,0,346.6,0.6,1018.5,1020.6,45.4,,29760
90,2021-11-15 16:15,12.3,0,13.7,1,1018.5,1020.6,45.5,,29820
90,2021-11-15 16:16,12.4,0,3.8,0.9,1018.6,1020.7,45.8,,29820
90,2021-11-15 16:17,12.4,0,355.7,0.8,1018.6,1020.7,45.8,,29820
90,2021-11-15 16:18,12.3,0,23.6,0.6,1018.6,1020.7,46.6,,29820
90,2021-11-15 16:19,12.3,0,358.6,0.6,1018.6,1020.7,46.6,,29820
90,2021-11-15 16:20,12.3,0,359.8,0.9,1018.6,1020.7,46.3,,29820
90,2021-11-15 16:21,12.3,0,10.3,1,1018.6,1020.7,45.9,,29820
90,2021-11-15 16:22,12.3,0,16.3,0.8,1018.5,1020.6,46,,29820
90,2021-11-15 16:23,12.3,0,5.4,0.4,1018.5,1020.6,46.2,,29820
90,2021-11-15 16:24,12.3,0,354.9,0.4,1018.6,1020.7,46.4,,29820
90,2021-11-15 16:25,12.3,0,1.4,0.4,1018.6,1020.7,46.4,,29820
90,2021-11-15 16:26,12.3,0,355.4,0.3,1018.6,1020.7,46,,29820
90,2021-11-15 16:27,12.3,0,328.3,0.3,1018.6,1020.7,46.4,,29820
90,2021-11-15 16:28,12.2,0,322.6,0.2,1018.6,1020.7,46.4,,29820
90,2021-11-15 16:29,12.2,0,324,0.3,1018.6,1020.7,46.3,,29820
90,2021-11-15 16:30,12.2,0,335.5,0.6,1018.6,1020.7,46.1,,29820
90,2021-11-15 16:31,12.2,0,323.3,0.5,1018.7,1020.8,45.9,,29820
90,2021-11-15 16:32,12.2,0,326,0.7,1018.7,1020.8,45.9,,29820
90,2021-11-15 16:33,12.2,0,318.5,0.6,1018.7,1020.8,45.8,,29820
90,2021-11-15 16:34,12.2,0,330.1,0.6,1018.6,1020.7,46.4,,29820
90,2021-11-15 16:35,12.1,0,331.1,0.8,1018.6,1020.7,46.4,,29820
90,2021-11-15 16:36,12.1,0,334.5,0.9,1018.6,1020.7,46.1,,29820
90,2021-11-15 16:37,12.1,0,332.6,0.8,1018.6,1020.7,46.4,,29820
90,2021-11-15 16:38,12.1,0,332.4,1,1018.6,1020.7,46.4,,29820
90,2021-11-15 16:39,12.1,0,350.4,1,1018.5,1020.6,45.9,,29820
90,2021-11-15 16:40,12.1,0,0,1,1018.5,1020.6,46.3,,29820
90,2021-11-15 16:41,12.1,0,15,0.9,1018.5,1020.6,46.8,,29820
90,2021-11-15 16:42,12.1,0,3.4,0.8,1018.5,1020.6,46.8,,29820
90,2021-11-15 16:43,12.1,0,349,0.7,1018.4,1020.5,46.6,,29820
90,2021-11-15 16:44,12.1,0,352.4,0.4,1018.4,1020.5,46.4,,29820
90,2021-11-15 16:45,12.1,0,357,0.4,1018.4,1020.5,46.3,,29820
90,2021-11-15 16:46,12.1,0,357,0.5,1018.4,1020.5,46.2,,29820
90,2021-11-15 16:47,12.1,0,10.1,0.7,1018.4,1020.5,46.4,,29820
90,2021-11-15 16:48,12.1,0,42.3,0.6,1018.3,1020.4,46.6,,29820
90,2021-11-15 16:49,12.1,0,42.7,0.4,1018.3,1020.4,46.7,,29820
90,2021-11-15 16:50,12.1,0,11.1,0.2,1018.3,1020.4,46.9,,29820
90,2021-11-15 16:51,12.1,0,4.2,0.3,1018.3,1020.4,47,,29820
90,2021-11-15 16:52,12.1,0,358.8,0.3,1018.3,1020.4,46.8,,29820
90,2021-11-15 16:53,12,0,347.1,0.2,1018.3,1020.4,47,,29820
90,2021-11-15 16:54,11.9,0,333.9,0.4,1018.3,1020.4,47,,29820
90,2021-11-15 16:55,12,0,329,0.6,1018.3,1020.4,46.9,,29820
90,2021-11-15 16:56,11.9,0,320.2,0.6,1018.3,1020.4,47.1,,29820
90,2021-11-15 16:57,11.9,0,318.9,0.7,1018.3,1020.4,47.6,,29820
90,2021-11-15 16:58,11.8,0,315.7,0.7,1018.3,1020.4,48,,29820
90,2021-11-15 16:59,11.7,0,317.2,0.6,1018.3,1020.4,49,,29820
90,2021-11-15 17:00,11.7,0,317.8,0.5,1018.3,1020.4,48.6,,29820
90,2021-11-15 17:01,11.7,0,305.4,0.5,1018.3,1020.4,48.3,,29820
